cl_from	cl_to
859170	10785
859170	1597650
117991	5363
117991	10703
875550	934
592209	847
79698	988
626873	1533
388375	1336
663496	100286
187055	312430
586117	802
13958	593921
536800	593921
415677	1518626
814895	361955
309899	1001825
834310	361955
817014	361955
1250054	1665691
870005	361955
462036	362559
819415	361955
478855	1671859
779181	5318
1079720	1406704
842517	361955
813514	361955
834541	361955
884484	361955
156255	1481837
98613	1458
1188898	1058
216409	1499163
1138735	1025
759448	1610961
759448	1610965
1215788	609737
467776	1526
92713	1668248
590581	1668248
149671	681680
461400	362559
821474	361955
848679	361955
848240	361955
474595	362559
448748	361955
846380	361955
734637	361955
1233444	5346
1222864	1434506
1063330	5701
15966	912
106034	752
627261	750
627261	1396
627261	11035
802306	750
802306	1388
1006420	758
626934	1388
1075251	750
1075251	1391
9504	5363
398076	5364
398076	10706
91377	1053950
820931	361955
824897	361955
897599	10775
26388	5321
275291	1610957
98618	1243
640567	10774
318694	5703
820641	361955
332819	195466
152519	988
846555	361955
438468	362559
826266	361955
451764	362559
1161620	5330
318707	5704
920290	10788
920290	10837
300331	1501538
1198166	1540
25161	833
403110	1203946
152877	1040
483844	1581021
561699	1477301
394717	4739
723168	1561
424519	1047
406207	1021
680507	5395
853799	361955
821506	361955
785943	1085
463327	362559
91364	1053950
767153	361955
684688	1501538
684688	1508517
820336	361955
456339	1018
449651	362559
1215792	609737
741542	1582020
1204794	312430
678375	5321
70072	1668249
1113883	361955
460087	362559
93215	1668248
194224	1107
1137872	1487
457371	1177
812897	361955
456624	362559
890285	361955
440852	362559
950896	1216
532491	1392
62234	517858
1078844	5348
1134424	11048
1214616	10708
270139	312430
987689	840
1176816	1515338
1041363	608336
90526	1674225
469736	5354
469736	10708
743079	4863
842963	5258
759117	11093
759113	4869
789988	1660993
768014	241896
286506	5366
286506	10783
757047	10774
757047	10789
288454	5370
1102989	1282
104336	312430
98806	1243
1197635	312430
248859	1651050
419092	1494
276307	1508514
276307	1508516
276307	1508517
92805	5387
1169693	609737
1169699	609737
1169692	609737
1169691	609737
1057537	609737
1169696	609737
1169688	609737
1169695	609737
1169697	609737
1169698	609737
1169705	609737
43071	1098
1240528	5366
1240528	10707
1240528	1548780
693982	362559
752874	1495
627686	139879
266638	1508514
266638	1508517
737158	1589
463890	362559
752876	1494
283796	1545
556624	10787
1173425	5358
1220196	1315
1220196	1433162
112234	1304
195849	1307
68930	10782
281408	1610978
1133177	1610978
1133177	1665726
785820	1610978
213333	1610978
295642	1610978
164489	1610978
812441	1610978
789745	1610978
40588	1610978
132989	1610978
739910	1591
867342	361955
388867	1528
675411	1041
1161972	1550796
764711	1018
763212	1135437
651428	871
530325	5398
862968	361955
733797	1024
752855	1496
880400	361955
554507	102754
876274	1009
737036	1588
693030	1492561
1075013	1581021
285532	1156
185126	1119
198401	1143
461724	1146
510562	1004
86778	312430
791599	1501538
199027	1118
1104673	624
858691	1542205
388099	5710
503435	1426885
1145916	1079
459230	1094
1018189	1079
28082	1091
323461	1101
82574	1180
100792	1182
460355	362559
514245	1405767
7688	138977
425320	1373
8342	312430
321142	1584677
401708	100286
2963	5626
101703	517858
551339	1670765
565913	1670765
323857	1670765
673065	1039
673065	98061
894370	1542205
879378	361955
220564	1408
747982	944
249689	1227
1075660	11032
427929	1363
465992	889
867124	139879
52723	594073
1043237	1665760
754267	361955
1156047	1581037
691702	361955
174069	594073
774516	1022
57325	5352
57325	5367
57325	10707
57325	10708
57325	10785
57325	10792
57325	10794
192073	594073
66847	1670765
45971	241620
842686	1658604
1043080	1665760
890867	361955
457100	362559
937025	362559
445453	362559
751781	1538791
653869	361955
243943	361955
457216	362559
470194	362559
890253	361955
845406	361955
387573	362559
832848	361955
935766	1499582
737168	1597
874409	361955
333079	362559
870521	361955
710812	1406531
827952	361955
821091	361955
1243550	362559
814345	361955
811969	361955
437094	362559
814968	361955
814968	1499472
822819	361955
719898	361955
810802	361955
364241	1406531
871680	361955
817042	361955
924000	1499472
890701	361955
12853	361955
467348	362559
442768	362559
445844	362559
439962	362559
201473	361955
526472	361955
816444	361955
598943	1406531
810547	361955
464224	362559
862915	361955
429895	361955
822384	361955
854496	361955
465848	362559
1200752	1499472
450656	362559
864031	361955
435524	361955
817927	361955
436432	362559
151079	907
151079	98061
469395	362559
868259	361955
336820	1001825
461404	362559
313639	1477467
1036545	362559
26264	1471
535609	489159
1125232	5361
1125232	10704
813704	361955
997837	362559
879850	361955
463733	361955
626485	361955
665164	1269
665722	1592
737516	312430
163348	1651050
910724	1651050
61992	1523
200014	312430
744841	1592
736842	932
680898	1567
798408	1668202
538494	1406
97930	1585376
362204	1670765
130421	504997
940284	608336
332871	608336
842933	1216
842933	608336
363574	608336
408757	608336
934315	608336
994874	608336
934318	608336
458377	608336
408759	608336
451390	608336
452513	608336
907513	608336
951188	608336
941534	608336
178102	312430
581162	5697
208958	312430
502058	241620
56251	362559
401356	10787
401356	10788
401356	10837
871667	361955
460440	495575
1101175	5367
869817	361955
1237095	1651050
192789	4864
728185	1269
463196	362559
991738	25223
295156	5322
295156	5330
1139575	10789
1164129	1610957
1041338	1479969
124003	1610978
123972	25227
588507	1482776
888853	361955
48079	1668248
878103	1581004
652260	5399
264021	1260
264021	312430
785165	1522
479653	361955
890333	361955
1197305	312430
1187477	805
683076	1119
820355	361955
686207	1667731
1165964	312430
45415	594073
470456	362559
934956	1592440
1106742	1497866
266080	1556548
1069963	489515
670469	941
670469	1472692
691828	361955
464002	362559
874082	361955
816201	361955
919233	1540
1009196	1479969
116520	1506
1236348	803
443688	362559
657645	5342
333258	1597651
1032233	5321
1032233	5328
31161	241893
105229	517858
820949	361955
651449	1485
426343	1373
149672	681680
117177	11044
418600	1526845
282542	517858
542122	1465416
82152	1143
96155	897
279853	1047
373926	937
628040	1582680
508076	1391
508076	11026
508076	1418486
720813	1055
1236354	1584677
334667	870
1045691	1529556
828065	361955
815233	361955
862912	361955
194223	1107
456262	362559
818541	361955
658471	1529
141399	312430
473496	362559
754028	1613301
717193	1518618
653959	5560
424887	100286
1149069	963
193269	138976
1180199	1003699
429073	1671859
427441	1373
628358	5595
868276	361955
754030	1613301
704236	1574071
536842	138985
1045697	1529556
884482	361955
182420	981
1061939	1612626
1080577	5390
398521	362559
88080	5369
902526	1542205
1215926	609737
22502	489164
412240	1001825
674177	1653665
131655	1001825
842043	361955
611876	361955
431045	361955
599737	1001825
445232	362559
459392	362559
870008	361955
794059	1001825
409469	1610966
819756	361955
458252	362559
1117019	1499472
459446	362559
264691	490700
18910	1328
506874	5664
885432	5713
415305	952
550268	948
748825	10794
882509	361955
854497	361955
456987	362559
471444	362559
864550	361955
820331	361955
854739	361955
866128	361955
26260	1456
816187	361955
784955	1584580
439505	362559
500717	1157
1006763	706
612934	361955
504115	1470
1191168	312430
7386	5364
290793	1465
617797	1499472
287745	1278
884874	1482391
97927	1461
867940	1542205
590480	1668248
754033	1613301
754043	1613301
760897	1011
1188305	362559
174094	1497866
133100	806
777827	1455
1020649	608336
445373	837
824729	10794
817192	361955
149673	681680
1168089	1668249
754322	1613301
251476	1480002
468474	10782
869220	1066
3770	833214
389771	1550796
820354	361955
754324	1613301
1080616	1406531
754325	1613301
447246	362559
755583	1613301
23346	5633
732909	1011
163561	312430
755588	1613301
105304	361955
368117	1360
368117	1584596
657184	1482391
364438	362559
471653	1181
471653	1203965
640098	1180
292155	804
236868	1556548
38848	1610961
453068	362559
933651	1455
755589	1613301
872546	361955
149674	1325
149674	681680
387872	880
808620	840
71548	1668248
88846	1668248
827962	361955
381084	1500422
978926	1597651
13033	805
653493	804
41611	817
19280	819
293961	805
355483	814
57471	805
1075699	824
27317	984
896863	10771
28859	808
118107	10705
896871	10837
896868	10774
896859	10773
641061	806
446490	984
447168	806
859378	802
437106	1417
437106	11026
189615	806
178786	986
178786	98061
614480	5350
586098	802
281150	981
614888	4739
375328	983
38107	987
441756	10773
441756	10782
80165	361955
53703	879
817541	361955
925338	11032
149675	681680
714142	1581012
1189063	312430
837523	758
752412	158625
336936	1004
337493	1003
666631	954
29187	594073
1077090	1394
1077090	11048
1215786	609737
1116217	593951
463150	362559
30924	1471688
1204839	1471688
321686	891
284415	593951
755592	1613301
1102533	1668249
876068	361955
755593	1613301
29389	1309
270781	1508517
53398	312430
335082	872
1044295	1134959
930033	1134959
547555	1134959
355265	1134959
440186	362559
864066	312430
99034	1585376
872120	361955
826263	361955
824953	361955
814928	361955
891239	361955
449073	362559
471518	362559
827927	361955
345827	1584714
178838	1550796
682661	361955
846379	361955
64145	1225
1113717	1226
685036	4735
685036	4742
919523	1651050
855123	361955
460884	362559
736998	1588
340645	362559
455791	362559
226304	1651050
892322	361955
239841	1651050
226300	1651050
711053	361955
180725	1651050
267149	312430
309020	312430
813223	361955
433054	362559
452651	362559
146468	1479409
320325	4742
248525	1651050
455357	1651050
63137	1651050
466897	362559
878387	361955
434393	362559
463984	362559
436214	362559
438950	362559
354652	361955
880127	361955
149676	681680
71107	10787
613455	361955
875984	361955
341880	241708
815249	361955
455597	362559
279352	362559
445904	362559
815096	5323
1171758	10777
1171758	1597650
46360	361955
755595	1613301
706920	416
706920	4739
134312	5610
329157	1475
460949	362559
784818	937
432074	361955
465479	362559
106021	1058
17642	594073
906579	1500445
234538	1259
961063	1664671
149677	681680
149678	1321
462049	362559
452405	362559
70757	312430
882513	361955
666422	931
1231445	1665726
865973	1384862
320447	593921
299078	1259
60297	1508516
60297	1508517
850059	957
373510	817
462547	158477
819668	158477
1234462	1045
267157	1226
76042	1384862
1234609	1584580
321840	138977
340103	186058
457302	593921
532585	5359
429014	362559
1020284	1003748
1212195	312430
1212203	312430
1212210	312430
1211486	312430
1211506	312430
1211485	312430
1137008	1598821
385113	1509055
165140	5589
832849	361955
463391	362559
374963	5623
888862	362559
437743	361955
693258	1653665
443156	362559
595151	361955
300294	5357
300294	10700
149679	681680
748939	1242
362205	1225547
335088	869
54612	1002
207765	907
1176304	1670765
1015787	1216
909051	98061
869205	361955
459434	362559
867722	361955
872543	361955
883016	361955
842681	361955
472088	362559
178065	362559
864557	361955
1197805	312430
1148941	992
653513	1485
285543	1269
673793	1589
673872	924
673794	1450
321421	1285
1215902	609737
1209795	312430
774799	1020
671274	1332
877614	361955
91706	1651050
871292	312430
875858	361955
1146356	1499472
116061	1578
308551	1059
120896	1059
296814	1062
178686	919
285235	1058
814346	361955
433394	362559
853811	361955
612751	1631586
882439	361955
1182768	312430
939884	1550796
454243	1012
810932	361955
136189	1032
897874	1479925
737120	1592
1206917	1550796
745226	1499163
871670	361955
380864	5590
867982	1610978
1077087	11048
354968	361955
825831	10776
825831	1597650
1215892	609737
132536	594073
772914	1108
194229	1108
194225	1108
320744	1004
1090845	1107
457956	1178
1222519	1181
545693	1113
185309	1114
917617	1152
789108	1114
1125425	5362
1125425	10704
34183	5632
864014	361955
330305	361955
675341	361955
112739	312430
1123789	5355
84904	1660993
1247991	1584207
1247995	1522
1199843	1508514
1199843	1508517
263153	1508514
263153	1508517
1075581	11044
1248428	1584191
838414	1658604
149680	681680
180343	312430
335123	874
149681	681680
779292	5369
384041	1580994
73644	5387
661347	1538
286223	913
243906	361955
710440	1499163
812852	361955
449839	362559
135814	361955
135814	1653665
875116	361955
871223	361955
351605	907
117179	1592441
772534	974
147372	1484665
387856	1551
280445	990
182764	1113
268590	312430
286889	312430
987026	240047
69188	1354
629451	1357
1078249	1357
458419	1357
28865	1356
308552	1354
62763	1531
1215769	609737
425068	1375
459804	362559
754649	1031
18908	1582
423093	803
665155	1545
761491	1001
746043	1019
52150	803
431383	1021
431383	1025
824277	11032
59584	958
453883	871
749607	1354
40743	4740
337485	5355
453835	1032
460814	593951
1199824	1059
181200	312430
1138810	1525
417363	1258
1056950	5327
76858	1200
326421	891
326537	817
326537	1417
186540	312430
1216648	1610958
411014	1610958
381099	1610958
130280	1610958
130282	1064
130282	11025
270131	489320
37927	1625786
1047932	1589
377073	1103
161424	1101
31668	1668248
1073704	1047
688638	1003
224996	10783
1155334	1180
1120255	1556548
698526	11032
1143576	624
297441	593921
112	1556548
1121003	1556548
270371	1556548
82076	1556547
321712	1556548
19566	1556548
257875	1556548
203090	1556548
230811	1668249
279625	10785
18656	952
1016013	1582613
1178639	622
748900	25223
730902	10529
730902	1668249
464190	1610978
842044	361955
1025262	312430
368439	1584731
331247	1045
1114131	5386
431010	5386
468864	362559
448142	362559
560973	1665691
233292	10526
879173	361955
768752	1021
768752	1419907
70452	5323
70452	5338
70452	312430
256781	1550796
147811	1550796
48605	1667731
1162406	1581011
344867	1085360
446022	362559
794693	1670765
237980	1670765
1195306	624
1018637	1563362
786720	1467
866101	925
450892	312430
883959	1482391
726603	1561
761312	1352
831187	11044
261848	1452
673992	1500095
717268	960
470881	312430
705138	1032
264487	1508514
264487	1508517
1246011	1479914
375190	5355
374814	1095
20347	835
532318	1602
267237	1001825
149682	1321
1212252	312430
138301	594073
143910	312430
817552	361955
849388	361955
1206694	312430
845975	361955
452423	362559
146730	900
201711	1437
315002	5713
1049125	1525
51085	1085360
217957	1118
517013	1106
375104	5624
266037	312430
591354	856
897091	1542205
592822	845
710900	1508291
935097	1499472
476873	759
476873	1396
476873	11035
824006	1480002
198703	1522
350117	10783
100092	5613
51867	1670765
461074	1610978
409974	860539
1003935	5388
122126	312430
1202104	1468535
1230618	5320
1230618	5343
841036	361955
841036	1406531
32863	706
868570	241708
335144	870
705139	1031
102078	312430
1098462	1598821
212314	312430
149683	1321
149683	681680
156336	1481837
749300	608336
101450	1001825
665158	1545
361424	807
1038642	977
1211249	10771
1211249	10782
299184	158624
761492	1009
777858	1460
733958	924
592457	846
229632	312430
12353	1304
286191	1539
573737	312430
199031	1118
125817	312430
368595	312430
368599	312430
368621	312430
883948	361955
459260	362559
1059781	312430
885285	361955
844621	361955
270297	312430
886927	706
793438	1663356
460737	1047
127178	1304
665163	1546
1240555	1450
1240555	1451
